,org/jdom2/Attribute.java,org/jdom2/AttributeList.java,org/jdom2/AttributeType.java,org/jdom2/CDATA.java,org/jdom2/CloneBase.java,org/jdom2/Comment.java,org/jdom2/Content.java,org/jdom2/ContentList.java,org/jdom2/DefaultJDOMFactory.java,org/jdom2/Demo.java,org/jdom2/DescendantIterator.java,org/jdom2/DocType.java,org/jdom2/Document.java,org/jdom2/Element.java,org/jdom2/EntityRef.java,org/jdom2/filter/AbstractFilter.java,org/jdom2/filter/AndFilter.java,org/jdom2/filter/AttributeFilter.java,org/jdom2/filter/ClassFilter.java,org/jdom2/filter/ElementFilter.java,org/jdom2/filter/Filter.java,org/jdom2/filter/Filters.java,org/jdom2/FilterIterator.java,org/jdom2/filter/NegateFilter.java,org/jdom2/filter/OrFilter.java,org/jdom2/filter/PassThroughFilter.java,org/jdom2/filter/TextOnlyFilter.java,org/jdom2/IllegalAddException.java,org/jdom2/IllegalDataException.java,org/jdom2/input/sax/BuilderErrorHandler.java,org/jdom2/input/SAXBuilder.java,org/jdom2/input/sax/DefaultSAXHandlerFactory.java,org/jdom2/input/sax/SAXBuilderEngine.java,org/jdom2/input/sax/SAXEngine.java,org/jdom2/input/sax/SAXHandlerFactory.java,org/jdom2/input/sax/SAXHandler.java,org/jdom2/input/sax/TextBuffer.java,org/jdom2/input/sax/XMLReaderJDOMFactory.java,org/jdom2/input/sax/XMLReaders.java,org/jdom2/internal/ArrayCopy.java,org/jdom2/internal/SystemProperty.java,org/jdom2/JDOMException.java,org/jdom2/JDOMFactory.java,org/jdom2/Namespace.java,org/jdom2/output/EscapeStrategy.java,org/jdom2/output/Format.java,org/jdom2/output/LineSeparator.java,org/jdom2/output/support/AbstractFormattedWalker.java,org/jdom2/output/support/AbstractOutputProcessor.java,org/jdom2/output/support/AbstractXMLOutputProcessor.java,org/jdom2/output/support/FormatStack.java,org/jdom2/output/support/Walker.java,org/jdom2/output/support/WalkerNORMALIZE.java,org/jdom2/output/support/WalkerPRESERVE.java,org/jdom2/output/support/WalkerTRIM_FULL_WHITE.java,org/jdom2/output/support/WalkerTRIM.java,org/jdom2/output/support/XMLOutputProcessor.java,org/jdom2/output/XMLOutputter.java,org/jdom2/Parent.java,org/jdom2/ProcessingInstruction.java,org/jdom2/Text.java,org/jdom2/util/NamespaceStack.java,org/jdom2/Verifier.java
14,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,4,3,2,2,2,5,5,5,6,6,6,5,6,6,2,6,6,7,7,2,2,2,4,2
15,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,4,2,2,2,2,5,5,5,6,6,6,5,6,6,2,6,6,7,7,2,2,2,4,2
16,1,1,1,2,2,2,2,3,2,4,5,2,3,6,2,7,7,6,8,4,7,8,5,7,7,7,7,2,2,9,9,9,9,9,9,2,2,9,10,6,11,10,2,6,12,12,11,13,13,13,12,13,13,3,13,13,14,14,3,2,2,6,6
17,1,1,1,2,2,2,2,3,2,4,5,2,3,6,2,7,7,1,8,4,7,8,5,7,7,7,7,3,2,9,9,9,9,9,9,2,2,9,10,6,11,10,2,6,12,12,11,13,13,13,12,13,13,4,13,13,14,14,3,2,2,6,6
18,1,1,1,2,3,2,3,4,2,5,6,2,4,3,2,7,7,3,8,5,7,8,6,7,7,7,7,2,2,9,9,9,9,9,9,2,4,9,10,3,9,10,2,3,11,11,11,12,12,12,11,12,12,6,12,12,13,13,7,2,2,3,2
19,1,1,1,2,3,2,3,4,2,5,6,2,4,3,2,7,7,3,8,5,7,8,6,7,7,7,7,2,2,9,9,9,9,9,9,2,4,9,9,3,9,2,2,3,10,10,10,11,11,11,10,11,11,6,11,11,12,12,7,2,2,3,2
20,1,1,1,2,2,2,2,3,2,4,5,2,3,6,2,7,7,6,8,4,7,8,5,7,7,7,7,3,2,9,9,9,9,9,9,2,2,9,10,6,11,10,2,6,12,12,11,13,13,12,12,12,13,3,13,13,14,14,3,2,2,6,6
21,1,1,1,2,2,2,2,3,2,4,5,2,3,6,2,7,7,6,8,4,7,8,5,7,7,7,7,2,2,9,9,9,9,9,9,2,2,9,10,6,11,10,2,6,12,12,11,13,13,12,12,12,13,3,13,13,14,14,3,2,2,6,6
22,1,1,1,2,2,2,2,3,2,4,5,2,3,6,2,7,7,6,8,4,7,8,5,7,7,7,7,2,2,9,9,9,9,9,9,2,2,9,10,6,11,10,2,6,12,12,11,13,13,13,12,13,13,5,13,13,14,14,3,2,2,6,6
23,1,1,1,2,2,2,2,3,2,4,5,2,3,6,2,7,7,6,8,4,7,8,5,7,7,7,7,2,2,9,9,9,9,9,9,2,2,9,10,6,9,10,2,6,11,11,11,12,12,12,11,12,12,5,12,12,13,13,3,2,2,6,6
24,1,1,1,2,3,2,3,4,2,5,6,2,4,3,2,6,6,7,8,5,6,8,6,6,6,6,6,2,2,9,9,9,9,9,9,2,2,9,10,7,9,10,2,7,11,11,11,12,12,12,11,12,12,4,12,12,13,13,6,2,2,7,2
25,1,1,1,2,2,2,2,3,2,4,5,2,3,6,2,7,7,6,8,4,7,8,5,7,7,7,7,2,2,9,9,9,9,9,9,2,3,9,10,6,11,10,2,6,12,12,11,13,13,12,12,12,13,3,13,13,14,14,3,2,2,6,6
26,1,1,1,2,3,2,3,4,2,5,6,2,4,3,2,7,7,3,8,5,7,8,6,7,7,7,7,2,2,9,9,9,9,9,9,2,4,9,10,4,9,10,2,3,11,11,11,12,12,12,11,12,12,6,12,12,13,13,7,2,2,3,2
27,1,1,1,2,2,2,2,3,2,4,5,2,3,6,2,7,7,6,8,4,7,8,5,7,7,7,7,2,2,9,9,9,9,9,9,2,3,9,9,6,9,2,2,6,10,10,10,11,11,11,10,11,11,5,11,11,12,12,7,2,2,6,2
28,1,1,1,2,2,2,2,3,2,4,5,2,3,6,2,7,7,6,8,4,7,8,5,7,7,7,7,3,2,9,9,9,9,9,9,2,2,9,10,6,9,10,2,6,11,11,11,12,12,12,11,12,12,5,12,12,13,13,3,2,2,6,6
29,1,1,1,2,2,2,2,3,2,4,5,2,3,6,2,7,7,6,8,4,7,8,5,7,7,7,7,3,2,9,9,9,9,9,9,2,2,9,10,6,11,10,2,6,12,12,11,13,13,12,12,12,13,13,13,13,14,14,3,2,2,6,6
30,1,1,1,2,2,2,2,3,2,4,5,6,3,7,2,8,8,3,9,4,8,9,5,8,8,3,8,3,6,10,10,10,10,10,10,10,2,10,11,7,12,11,6,7,13,13,12,14,14,15,15,15,14,14,14,14,16,16,3,2,2,7,7
31,1,1,1,2,2,2,2,3,2,4,5,2,3,6,2,7,7,6,8,4,7,8,5,7,7,7,7,2,2,9,9,9,9,9,9,2,2,9,10,6,9,10,2,6,11,11,11,12,12,12,11,12,12,12,12,12,13,13,3,2,2,6,6
32,1,1,1,2,2,2,2,3,2,4,5,2,3,6,2,7,7,6,8,4,7,8,5,7,7,7,7,2,2,9,9,9,9,9,9,2,3,9,10,6,11,10,2,6,12,12,11,13,13,13,12,13,13,5,13,13,14,14,3,2,2,6,6
33,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,4,5,2,2,2,6,6,5,7,7,7,6,2,7,2,7,7,8,8,2,2,2,4,2
34,1,1,1,2,3,2,4,5,2,3,6,2,5,4,2,7,7,4,8,3,7,8,6,7,7,7,7,2,2,9,9,9,9,9,9,2,5,9,10,5,9,10,2,4,11,11,11,12,12,12,11,12,12,6,12,12,13,13,7,2,2,4,2
35,1,1,1,2,3,2,3,4,2,5,6,2,4,3,2,6,6,7,8,5,6,8,6,6,6,6,6,2,2,9,9,9,9,9,9,2,2,9,10,7,9,10,2,7,11,11,11,12,12,12,11,12,12,12,12,12,13,13,6,2,2,7,2
36,1,1,1,2,3,2,3,4,2,3,5,2,4,6,2,7,7,6,8,6,7,8,5,7,7,7,8,2,2,9,9,9,9,9,9,2,3,9,10,6,11,10,2,6,12,12,11,13,13,13,12,13,13,4,13,13,14,14,3,2,2,6,2
37,1,1,1,2,3,2,4,5,2,5,6,2,5,4,2,7,7,4,3,4,7,3,6,7,7,7,7,2,2,8,8,8,8,8,8,2,5,8,8,4,8,2,2,4,9,9,9,10,10,10,9,10,10,6,10,10,11,11,7,2,2,4,2
38,1,1,1,2,3,2,4,5,2,5,6,2,5,4,2,7,7,4,3,4,7,3,6,7,7,7,7,2,2,8,8,8,8,8,8,2,5,8,8,4,8,3,2,4,9,9,9,10,10,10,9,10,10,6,10,10,11,11,7,2,2,4,2
39,1,1,1,2,3,2,3,4,2,4,5,2,4,6,2,7,7,6,3,6,7,3,5,7,7,7,7,2,2,8,8,8,8,8,8,2,4,8,8,6,8,2,2,6,9,9,9,10,10,10,9,10,10,5,10,10,11,11,7,2,2,6,2
40,1,1,1,2,2,2,2,3,2,4,5,2,3,6,2,7,7,6,8,4,7,8,5,7,7,7,7,2,2,9,9,9,9,9,9,2,2,9,10,6,11,10,2,6,12,12,11,13,12,12,12,12,13,3,13,13,14,14,3,2,2,6,6
41,1,1,1,2,3,2,3,4,2,3,5,2,4,6,2,7,7,6,3,6,7,3,5,7,7,7,7,2,2,8,8,8,8,8,8,2,4,8,8,6,8,2,2,6,9,9,9,10,10,10,9,10,10,5,10,10,11,11,7,2,2,6,2
42,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,4,4,4,4,4,3,3,4,4,5,4,4,3,5,6,6,6,7,7,7,6,3,7,3,7,7,8,8,3,3,2,5,5
43,1,1,1,2,3,2,3,4,2,4,5,2,4,6,2,7,7,6,7,6,7,7,5,7,7,7,7,2,2,8,8,8,8,8,8,2,4,8,8,6,8,2,2,6,9,9,9,10,10,10,9,10,10,5,10,10,11,11,7,2,2,6,2
44,1,1,1,2,2,2,2,3,2,4,5,6,3,7,2,8,8,3,9,4,8,9,5,8,8,9,8,3,10,11,11,11,11,11,11,11,2,11,12,7,13,12,6,7,10,10,13,14,14,15,15,15,14,14,14,14,16,16,3,2,2,7,7
45,1,1,1,2,2,2,2,3,2,4,5,2,3,6,2,7,7,6,8,4,7,8,5,7,7,7,7,3,2,9,9,9,9,9,9,9,2,9,10,6,11,10,2,6,12,12,11,13,13,12,12,12,13,13,13,13,14,14,3,2,2,6,6
46,1,1,1,2,3,2,4,3,2,3,5,2,3,4,2,6,6,4,7,4,6,7,5,6,6,6,6,2,2,8,8,8,8,8,8,2,3,8,8,4,8,2,2,4,9,9,9,10,10,10,9,10,10,5,10,10,11,11,6,2,2,4,2
47,1,1,1,2,3,2,3,4,2,3,5,2,4,3,2,6,6,7,8,7,6,8,5,6,6,6,6,2,2,9,9,9,9,9,9,2,4,9,9,7,9,2,2,7,10,10,10,11,11,11,10,11,11,5,11,11,12,12,6,2,2,7,2
48,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,5,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
49,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,5,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
50,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,2,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
51,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,2,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
52,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,2,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
53,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,2,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
54,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,5,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
55,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,2,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
56,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,2,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
57,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,5,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
58,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,2,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
59,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,5,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
60,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,5,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
61,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,5,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
62,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,2,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
63,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,2,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
64,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,5,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
65,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,5,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
66,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,2,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
67,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,4,3,2,2,2,5,5,5,6,6,6,5,2,6,2,6,6,7,7,2,2,2,4,2
68,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,5,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
69,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,2,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
70,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,2,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
71,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,5,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
72,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,5,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
73,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,5,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
74,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,5,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
75,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,5,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
76,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,2,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
77,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,2,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
78,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,2,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
79,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,2,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
80,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,2,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
81,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,2,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
82,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,5,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
83,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,2,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
84,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,5,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
85,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,2,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
86,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,5,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
87,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,5,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
88,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,5,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
89,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,2,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
90,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,4,4,4,2,5,5,4,2,5,2,5,5,6,6,2,2,2,2,2
